Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,3,34,14,106,0.189,31,6,6,55,1,2,12,1,48.0,1,Chattanooga,269.75,231.11,104.9,106.42,787.15,699.42,0.17,0.08,337.07,259.38,37.3,30.36,49.58,50.36,407.06,350.41,25.14,35.83,25.0,15.33,133.91,83.62,12.67,14.92,420.59,343.59,12.62,12.33
1,5,51,24,198,0.136,47,5,11,89,2,1,26,1,70.0,1,Ole Miss,269.75,337.31,104.9,144.69,787.15,935.06,0.17,0.18,337.07,416.0,37.3,41.7,49.58,63.91,407.06,433.8,25.14,36.91,25.0,28.5,133.91,105.5,12.67,8.8,420.59,448.8,12.62,12.92
1,5,67,16,175,0.291,60,3,3,73,8,4,28,0,88.0,0,Florida A&M,269.75,238.73,104.9,109.4,787.15,694.2,0.17,0.15,337.07,252.54,37.3,30.92,49.58,44.83,407.06,346.77,25.14,33.27,25.0,17.6,133.91,70.83,12.67,12.42,420.59,352.62,12.62,14.0
1,4,61,18,164,0.262,59,8,6,73,7,0,12,0,75.0,0,Louisiana Tech,269.75,213.94,104.9,96.61,787.15,619.89,0.17,0.13,337.07,223.69,37.3,27.0,49.58,38.69,407.06,277.88,25.14,28.71,25.0,11.09,133.91,70.29,12.67,10.0,420.59,283.29,12.62,10.18
0,3,37,22,116,0.129,36,3,5,41,4,2,18,1,51.0,2,Georgia Tech,269.75,260.71,104.9,103.24,787.15,691.53,0.17,0.35,337.07,323.54,37.3,33.73,49.58,39.91,407.06,339.64,25.14,37.5,25.0,12.73,133.91,82.69,12.67,13.09,420.59,342.53,12.62,11.57
1,5,51,36,179,0.084,46,2,4,86,3,5,12,2,64.0,4,New Mexico St.,269.75,191.24,104.9,82.29,787.15,539.76,0.17,0.25,337.07,291.08,37.3,27.5,49.58,31.19,407.06,250.75,25.14,29.7,25.0,13.2,133.91,95.0,12.67,13.92,420.59,315.5,12.62,12.44
1,3,51,14,115,0.322,49,5,2,59,4,3,6,0,62.0,0,Youngstown St.,269.75,216.33,104.9,95.06,787.15,645.61,0.17,0.08,337.07,260.93,37.3,36.25,49.58,38.62,407.06,331.0,25.14,33.0,25.0,11.5,133.91,77.31,12.67,13.92,420.59,353.32,12.62,21.33
1,4,52,22,139,0.216,51,1,7,68,3,0,24,0,65.0,2,UNLV,269.75,265.25,104.9,127.5,787.15,782.19,0.17,0.09,337.07,328.75,37.3,39.55,49.58,53.67,407.06,339.33,25.14,41.73,25.0,19.22,133.91,111.17,12.67,17.4,420.59,367.93,12.62,14.7
1,3,48,10,122,0.311,45,5,7,65,3,3,4,0,58.0,0,New Mexico,269.75,257.18,104.9,110.41,787.15,710.76,0.17,0.07,337.07,290.5,37.3,26.31,49.58,49.0,407.06,307.5,25.14,33.25,25.0,18.5,133.91,101.67,12.67,14.64,420.59,342.0,12.62,15.14
1,3,40,15,94,0.266,35,3,2,30,2,2,12,0,51.0,0,UTEP,269.75,231.75,104.9,109.19,787.15,658.0,0.17,0.11,337.07,243.79,37.3,32.69,49.58,38.64,407.06,269.87,25.14,36.31,25.0,14.33,133.91,80.0,12.67,14.0,420.59,338.71,12.62,10.5
