Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,23,21,130,0.015,21,0,4,60,3,1,6,0,27.0,0,Col. of Charleston,255.56,293.62,110.31,118.06,784.94,788.88,0.13,0.24,290.85,313.71,29.83,28.77,39.08,34.82,369.67,364.8,34.92,39.44,13.0,15.42,65.62,97.38,13.45,17.0,358.32,392.67,7.88,10.9
0,4,41,24,152,0.112,39,5,3,60,5,3,2,0,50.0,1,Denver,255.56,201.05,110.31,77.1,784.94,547.7,0.13,0.24,290.85,209.67,29.83,25.88,39.08,39.25,369.67,270.33,34.92,22.69,13.0,13.44,65.62,106.0,13.45,10.67,358.32,282.56,7.88,10.15
0,5,53,25,218/,0.128,51,11,5,106/,9,3,12,4,73.0,2,Tennessee St.,255.56,267.27,110.31,122.13,784.94,788.47,0.13,0.05,290.85,265.43,29.83,31.15,39.08,47.85,369.67,368.21,34.92,37.5,13.0,17.62,65.62,78.7,13.45,20.22,358.32,353.46,7.88,15.71
0,3,31,16,114,0.132,26,3,2,47,5,0,8,0,38.0,0,Wofford,255.56,247.47,110.31,109.53,784.94,674.0,0.13,0.18,290.85,314.86,29.83,40.17,39.08,64.75,369.67,338.75,34.92,43.91,13.0,17.75,65.62,63.88,13.45,16.21,358.32,324.28,7.88,18.5
1,5,56,23,149,0.221,51,5,7,64,4,2,12,1,69.0,1,Gardner-Webb,255.56,178.81,110.31,94.76,784.94,545.76,0.13,0.0,290.85,218.62,29.83,27.53,39.08,37.13,369.67,267.56,34.92,29.69,13.0,13.75,65.62,72.43,13.45,9.58,358.32,268.89,7.88,20.3
1,3,46,24,125,0.176,42,3,3,63,2,2,8,0,55.0,1,N.C. Central,255.56,151.39,110.31,77.44,784.94,469.89,0.13,0.02,290.85,193.15,29.83,23.31,39.08,36.0,369.67,227.75,34.92,30.0,13.0,12.89,65.62,54.08,13.45,9.0,358.32,216.78,7.88,17.88
0,3,40,24,122,0.131,38,1,2,51,9,0,8,1,45.0,0,Charlotte,255.56,244.17,110.31,97.44,784.94,693.83,0.13,0.13,290.85,314.69,29.83,30.17,39.08,41.43,369.67,340.31,34.92,34.0,13.0,16.9,65.62,124.42,13.45,15.08,358.32,354.53,7.88,21.11
0,4,51,25,158,0.165,50,2,4,79,10,0,10,0,58.0,0,UMES,255.56,289.56,110.31,116.06,784.94,769.12,0.13,0.2,290.85,303.86,29.83,53.46,39.08,72.47,369.67,366.71,34.92,41.86,13.0,16.4,65.62,86.58,13.45,16.82,358.32,429.39,7.88,24.78
1,5,49,18,155,0.200,47,6,5,58,6,1,16,0,64.0,0,William & Mary,255.56,263.25,110.31,116.31,784.94,729.25,0.13,0.2,290.85,283.07,29.83,28.75,39.08,46.09,369.67,323.07,34.92,31.31,13.0,11.0,65.62,91.0,13.45,11.11,358.32,347.53,7.88,16.0
0,5,47,26,196,0.107,41,5,9,78,8,2,16,1,62.0,0,Wake Forest,255.56,224.42,110.31,111.42,784.94,623.16,0.13,0.11,290.85,283.43,29.83,27.36,39.08,55.67,369.67,255.83,34.92,29.0,13.0,21.3,65.62,90.07,13.45,17.0,358.32,305.03,7.88,14.25
