Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,4,60,31,189,0.153,57,3,6,86,1,3,8,0,70.0,1,Kansas,278.42,282.82,99.95,104.88,797.16,747.12,0.18,0.16,335.2,322.36,33.0,29.5,41.42,54.75,398.78,362.33,32.1,27.73,12.38,7.89,90.08,111.36,11.09,14.45,355.53,413.32,13.86,11.14
1,5,65,28,190,0.195,64,4,2,78,1,1,10,0,75.0,0,NC State,278.42,269.26,99.95,108.32,797.16,704.84,0.18,0.15,335.2,284.29,33.0,28.25,41.42,41.2,398.78,305.39,32.1,21.38,12.38,15.8,90.08,130.42,11.09,12.36,355.53,355.31,13.86,10.27
1,4,54,9,135,0.333,53,8,8,60,2,0,18,0,71.0,3,Ohio St.,278.42,249.33,99.95,92.56,797.16,652.06,0.18,0.3,335.2,297.64,33.0,26.62,41.42,51.29,398.78,346.86,32.1,33.73,12.38,14.8,90.08,94.36,11.09,20.38,355.53,366.73,13.86,9.22
0,5,58,26,152,0.211,58,4,4,65,5,2,17,2,72.5,0,Lipscomb,278.42,232.0,99.95,102.67,797.16,610.33,0.18,0.16,335.2,305.08,33.0,28.67,41.42,44.93,398.78,255.35,32.1,29.3,12.38,14.88,90.08,98.0,11.09,18.82,355.53,348.47,13.86,10.5
1,3,41,13,99,0.283,38,3,6,38,1,1,6,1,48.0,2,Oakland,278.42,225.26,99.95,91.58,797.16,617.58,0.18,0.24,335.2,269.27,33.0,35.55,41.42,42.36,398.78,341.13,32.1,34.42,12.38,15.78,90.08,108.92,11.09,11.45,355.53,321.56,13.86,9.86
0,4,49,27,177,0.124,47,5,8,86,6,1,9,0,59.5,2,Washington,278.42,271.33,99.95,100.44,797.16,716.94,0.18,0.16,335.2,303.53,33.0,37.46,41.42,36.76,398.78,341.38,32.1,39.5,12.38,15.6,90.08,121.92,11.09,16.23,355.53,421.3,13.86,7.45
1,3,38,19,105,0.181,31,10,1,54,2,2,14,1,57.0,0,Wyoming,278.42,279.38,99.95,118.12,797.16,747.0,0.18,0.08,335.2,298.14,33.0,36.55,41.42,52.08,398.78,335.0,32.1,29.71,12.38,11.8,90.08,118.42,11.09,17.22,355.53,380.03,13.86,11.33
1,4,61,9,157,0.331,58,6,7,75,8,2,12,3,75.0,1,Pepperdine,278.42,294.81,99.95,116.69,797.16,845.69,0.18,0.2,335.2,317.93,33.0,39.58,41.42,56.67,398.78,393.2,32.1,37.17,12.38,16.0,90.08,122.0,11.09,16.27,355.53,405.6,13.86,8.1
1,3,45,10,99,0.354,42,5,3,49,2,1,16,0,59.0,1,Chattanooga,278.42,231.11,99.95,106.42,797.16,699.42,0.18,0.08,335.2,259.38,33.0,30.36,41.42,50.36,398.78,350.41,32.1,35.83,12.38,15.33,90.08,83.62,11.09,14.92,355.53,343.59,13.86,12.33
0,5,72,37/,205,0.171,70,3,2,91,6,1,0,0,76.0,3,Washington St.,278.42,265.06,99.95,116.06,797.16,732.17,0.18,0.22,335.2,293.33,33.0,31.58,41.42,58.17,398.78,337.81,32.1,45.56,12.38,15.5,90.08,133.42,11.09,17.62,355.53,381.59,13.86,10.44
