Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,5,0,68,25,168,0.256,65,6,12,64,6,0,6,2,77.0,3,Western Ill.,285.44,206.72,122.81,95.5,860.25,599.56,0.17,0.03,307.57,286.08,37.0,31.23,52.75,52.31,457.07,273.75,35.27,31.92,10.5,13.27,110.6,78.85,15.0,7.9,400.61,304.1,5.56,11.5
1,3,0,40,15,111,0.225,39,8,6,55,3,0,12,1,54.0,0,Jackson St.,285.44,204.14,122.81,101.59,860.25,600.68,0.17,0.14,307.57,248.81,37.0,32.4,52.75,43.4,457.07,311.47,35.27,40.15,10.5,31.27,110.6,52.6,15.0,10.27,400.61,282.45,5.56,10.3
0,3,0,42,28,141,0.099,40,3,4,68,7,1,4,0,48.0,1,Southeast Mo. St.,285.44,252.84,122.81,104.0,860.25,752.53,0.17,0.18,307.57,313.86,37.0,64.33,52.75,61.64,457.07,381.41,35.27,64.5,10.5,16.3,110.6,107.83,15.0,10.83,400.61,364.26,5.56,11.33
1,3,0,45,20,133,0.188,42,5,9,44,3,0,0,3,50.0,0,Tennessee St.,285.44,191.26,122.81,87.05,860.25,563.42,0.17,0.21,307.57,225.93,37.0,24.14,52.75,41.31,457.07,277.29,35.27,25.87,10.5,11.0,110.6,69.77,15.0,10.64,400.61,247.97,5.56,17.75
1,4,0,67,26,164,0.250,64,7,12,70,2,1,12,2,81.0,0,Purdue Fort Wayne,285.44,289.29,122.81,121.76,860.25,827.29,0.17,0.17,307.57,307.53,37.0,35.42,52.75,48.23,457.07,379.44,35.27,37.33,10.5,18.62,110.6,118.91,15.0,15.89,400.61,409.7,5.56,6.55
1,4,0,54,22,152,0.211,49,4,7,63,6,0,16,2,66.0,0,Middle Tenn.,285.44,286.2,122.81,130.27,860.25,800.47,0.17,0.12,307.57,305.31,37.0,32.0,52.75,54.38,457.07,354.79,35.27,35.62,10.5,12.3,110.6,92.42,15.0,15.18,400.61,387.0,5.56,20.33
1,5,0,77/,37,228,0.175,69,6,17/,105,5,1,22,1,95.0/,0,Eastern Ill.,285.44,203.94,122.81,97.89,860.25,623.61,0.17,0.12,307.57,242.86,37.0,34.38,52.75,43.93,457.07,332.73,35.27,37.69,10.5,11.55,110.6,73.0,15.0,13.45,400.61,292.69,5.56,13.56
1,5,0,75,22,167,0.317,70,6,11,65,2,1,18,4,91.0,0,Tennessee Tech,285.44,224.16,122.81,100.47,860.25,644.16,0.17,0.14,307.57,247.38,37.0,29.46,52.75,38.94,457.07,308.82,35.27,44.11,10.5,15.73,110.6,73.77,15.0,12.5,400.61,295.85,5.56,10.0
1,4,0,60,26,152,0.224,58,7,6,76,4,2,14,1,76.0,1,UT Martin,285.44,276.0,122.81,127.69,860.25,774.75,0.17,0.09,307.57,273.53,37.0,30.29,52.75,35.0,457.07,336.0,35.27,36.85,10.5,16.22,110.6,112.27,15.0,21.1,400.61,342.0,5.56,7.78
1,3,0,41,14,138,0.196,36,3,6,55,3,0,12,2,50.0,0,Little Rock,285.44,206.62,122.81,95.88,860.25,635.0,0.17,0.1,307.57,235.0,37.0,35.8,52.75,40.33,457.07,291.67,35.27,40.1,10.5,8.7,110.6,60.36,15.0,9.86,400.61,277.93,5.56,15.89
1,4,0,46,17,150,0.193,42,7,12,66,2,5,10,2,63.0,1,Mercer,285.44,264.31,122.81,121.44,860.25,721.81,0.17,0.21,307.57,279.64,37.0,47.82,52.75,81.64,457.07,325.36,35.27,44.67,10.5,21.83,110.6,79.0,15.0,24.7,400.61,357.93,5.56,16.67
0,4,0,55,33,182,0.121,55,3,7,92,3,0,10,1,63.0,1,UNI,285.44,327.81,122.81,133.5,860.25,935.06,0.17,0.18,307.57,375.85,37.0,42.18,52.75,56.69,457.07,481.57,35.27,36.08,10.5,19.8,110.6,99.91,15.0,15.22,400.61,430.37,5.56,8.0
1,4,0,60,19,153,0.268,59,4,3,86,7,0,12,1,70.0,0,Drake,285.44,258.11,122.81,108.44,860.25,796.11,0.17,0.08,307.57,294.0,37.0,35.14,52.75,46.2,457.07,381.53,35.27,39.57,10.5,9.73,110.6,92.71,15.0,9.08,400.61,346.68,5.56,9.0
1,5,0,51,29,156,0.141,46,9,8,52,7,1,18,3,70.0,0,Illinois St.,285.44,269.53,122.81,119.89,860.25,757.47,0.17,0.22,307.57,320.67,37.0,43.08,52.75,61.17,457.07,367.88,35.27,32.13,10.5,12.8,110.6,129.5,15.0,14.83,400.61,384.85,5.56,10.0
1,5,0,60,29,196,0.158,56,6,6,87,2,0,18,1,75.0,0,Valparaiso,285.44,226.95,122.81,107.05,860.25,712.81,0.17,0.13,307.57,279.81,37.0,30.29,52.75,37.0,457.07,369.78,35.27,37.73,10.5,19.56,110.6,108.67,15.0,11.36,400.61,320.03,5.56,7.89
0,3,0,25,18,109,0.064,24,1,9,44,7,0,4,1,28.0,0,Loyola Chicago,285.44,237.25,122.81,102.55,860.25,677.55,0.17,0.24,307.57,318.64,37.0,56.2,52.75,45.14,457.07,372.44,35.27,44.67,10.5,26.25,110.6,108.82,15.0,15.2,400.61,379.13,5.56,10.09
