Result,Sets,Attend,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,3,0,25,21,96,0.042,24,0,6,31,8,2,8,0,31.0,0,Morehead St.,227.94,261.5,105.78,112.11,641.94,720.89,0.17,0.09,252.87,314.71,32.93,41.27,45.56,48.85,302.88,328.53,35.67,37.7,13.45,18.25,91.92,97.09,12.33,14.55,311.47,343.56,12.22,19.17
0,3,0,31,23,121,0.066,25,0,7,51,3,2,4,1,35.0,1,Winthrop,227.94,199.81,105.78,82.19,641.94,589.43,0.17,0.19,252.87,275.43,32.93,38.92,45.56,34.31,302.88,312.78,35.67,31.14,13.45,13.0,91.92,61.0,12.33,10.42,311.47,295.53,12.22,11.33
0,3,0,40,20,94,0.213,36,3,10,36,6,1,8,5,48.0,2,Davidson,227.94,182.62,105.78,80.71,641.94,519.48,0.17,0.13,252.87,223.94,32.93,33.58,45.56,38.53,302.88,236.95,35.67,33.62,13.45,8.69,91.92,60.6,12.33,10.43,311.47,266.97,12.22,8.42
0,3,0,32,21,112,0.098,31,0,7,50,2,1,2,0,34.0,7,Dartmouth,227.94,173.0,105.78,70.68,641.94,509.05,0.17,0.16,252.87,186.94,32.93,22.53,45.56,34.93,302.88,236.78,35.67,22.4,13.45,11.55,91.92,60.29,12.33,6.33,311.47,245.47,12.22,12.08
0,4,0,44,30,146,0.096,42,3,6,60,6,1,12,0,54.0,3,UNC Asheville,227.94,181.83,105.78,77.94,641.94,536.11,0.17,0.12,252.87,214.36,32.93,24.71,45.56,29.4,302.88,256.12,35.67,28.92,13.45,15.89,91.92,53.15,12.33,5.38,311.47,237.15,12.22,11.67
0,3,0,34,15,112,0.170,29,1,8,39,3,0,6,0,38.0,1,Eastern Ky.,227.94,229.19,105.78,116.94,641.94,714.56,0.17,0.11,252.87,256.23,32.93,24.77,45.56,42.77,302.88,335.73,35.67,24.62,13.45,16.3,91.92,75.09,12.33,8.67,311.47,326.07,12.22,18.71
0,3,0,30,21,99,0.091,26,4,8,40,10,0,12,6,40.0,1,Charleston So.,227.94,198.63,105.78,92.05,641.94,540.21,0.17,0.18,252.87,251.29,32.93,34.92,45.56,34.73,302.88,245.69,35.67,41.09,13.45,18.22,91.92,74.07,12.33,12.8,311.47,290.62,12.22,9.78
0,4,0,41,21,112,0.179,37,4,11,41,8,4,2,2,50.0,0,Wofford,227.94,246.59,105.78,110.71,641.94,690.94,0.17,0.22,252.87,224.82,32.93,52.64,45.56,56.57,302.88,276.71,35.67,44.38,13.45,21.0,91.92,54.0,12.33,17.29,311.47,322.09,12.22,6.46
1,4,0,63,23,159,0.252,56,5,8,67,3,1,12,2,75.0,0,Gardner-Webb,227.94,143.53,105.78,75.47,641.94,447.58,0.17,0.16,252.87,138.89,32.93,26.71,45.56,25.8,302.88,193.72,35.67,27.19,13.45,20.29,91.92,54.71,12.33,11.8,311.47,201.42,12.22,9.1
1,3,0,46,9,100,0.370,39,5,4,37,2,3,12,4,60.0,0,Alabama A&M,227.94,217.95,105.78,86.84,641.94,600.37,0.17,0.21,252.87,282.69,32.93,36.77,45.56,35.77,302.88,295.25,35.67,37.0,13.45,20.55,91.92,61.67,12.33,15.0,311.47,274.81,12.22,11.14
