Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,54,16,126,0.302,51,9,10,61,8,6,6,1,72.0,1,Gonzaga,243.44,216.26,96.94,91.89,718.0,601.58,0.2,0.19,246.73,229.0,30.38,28.5,50.92,39.06,357.0,263.67,34.33,25.6,16.4,15.9,78.46,73.33,11.44,12.46,354.57,289.83,7.78,13.43
1,0,4,59,25,171,0.199,59,4,8,88,3,2,22,3,76.0,3,Gonzaga,243.44,216.26,96.94,91.89,718.0,601.58,0.2,0.19,246.73,229.0,30.38,28.5,50.92,39.06,357.0,263.67,34.33,25.6,16.4,15.9,78.46,73.33,11.44,12.46,354.57,289.83,7.78,13.43
1,0,5,57,20,179,0.207,56,4,9,90,8,2,12,2,69.0,0,Baylor,243.44,248.37,96.94,100.74,718.0,666.16,0.2,0.21,246.73,278.56,30.38,29.75,50.92,45.64,357.0,298.39,34.33,22.4,16.4,8.55,78.46,97.07,11.44,13.92,354.57,324.97,7.78,10.23
1,0,5,56,22,173,0.197,54,6,5,80,3,8/,28,0,84.0,0,San Diego,243.44,220.7,96.94,93.6,718.0,576.1,0.2,0.22,246.73,257.12,30.38,31.0,50.92,41.29,357.0,234.74,34.33,25.87,16.4,19.2,78.46,92.46,11.44,13.73,354.57,308.22,7.78,5.62
0,0,4,45,18,151,0.179,45,4,5,74,8,1,12,3,56.0,2,Cal Poly,243.44,201.74,96.94,71.26,718.0,520.58,0.2,0.22,246.73,257.0,30.38,27.83,50.92,37.77,357.0,244.12,34.33,26.64,16.4,12.42,78.46,83.42,11.44,8.55,354.57,283.32,7.78,10.88
0,0,4,53,18,142,0.246,53,2,4,69,6,3,14,2,65.0,0,Cal Poly,243.44,201.74,96.94,71.26,718.0,520.58,0.2,0.22,246.73,257.0,30.38,27.83,50.92,37.77,357.0,244.12,34.33,26.64,16.4,12.42,78.46,83.42,11.44,8.55,354.57,283.32,7.78,10.88
1,0,4,47,17,143,0.210,45,2,9,64,4,5,12,2,60.0,4,Long Beach St.,243.44,240.78,96.94,94.17,718.0,650.28,0.2,0.09,246.73,269.07,30.38,31.85,50.92,46.67,357.0,325.73,34.33,26.0,16.4,18.11,78.46,89.85,11.44,19.27,354.57,343.44,7.78,17.91
0,0,3,36,19,120,0.142,35,4,4,54,8,2,10,0,47.0,0,Southern California,243.44,323.0,96.94,119.75,718.0,870.5,0.2,0.19,246.73,401.83,30.38,39.67,50.92,60.08,357.0,418.36,34.33,32.85,16.4,16.8,78.46,126.6,11.44,20.7,354.57,429.67,7.78,11.33
1,0,4,53,15,148,0.257,52,7,9,72,9,3,14,0,70.0,0,Utah,243.44,306.71,96.94,117.59,718.0,801.12,0.2,0.23,246.73,326.47,30.38,33.73,50.92,40.69,357.0,377.2,34.33,32.64,16.4,13.2,78.46,118.67,11.44,13.67,354.57,437.6,7.78,9.86
0,0,3,28,16,99,0.121,28,2,3,39,1,2,8,0,36.0,0,Stanford,243.44,289.18,96.94,104.88,718.0,714.82,0.2,0.11,246.73,293.82,30.38,31.83,50.92,67.17,357.0,329.93,34.33,38.44,16.4,14.12,78.46,180.8,11.44,20.56,354.57,451.07,7.78,5.2
