Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,40,18,115,0.191,39,5,6,51,2,1,18,0,55.0,2,Bryant,293.81,296.17,131.0,138.89,851.19,853.06,0.19,0.17,315.64,312.44,37.17,41.08,39.08,52.5,402.53,389.88,45.11,42.36,9.23,19.25,108.54,104.08,13.92,16.27,398.17,388.38,10.56,21.67
1,0,3,32,17,91,0.165,30,12,8,37,3,1,18,3,54.0,1,UMES,293.81,218.36,131.0,94.0,851.19,583.93,0.19,0.15,315.64,215.31,37.17,50.3,39.08,59.0,402.53,248.38,45.11,52.6,9.23,14.11,108.54,67.8,13.92,14.33,398.17,309.69,10.56,12.44
1,0,3,39,10,106,0.274,36,7,8,37,4,1,8,1,51.0,2,Central Mich.,293.81,251.94,131.0,116.75,851.19,723.56,0.19,0.13,315.64,253.93,37.17,24.86,39.08,38.13,402.53,326.67,45.11,32.25,9.23,13.5,108.54,93.0,13.92,11.5,398.17,331.93,10.56,7.67
0,0,5,69,32,211,0.175,62,7,8,89,2,0,24,3,88.0,5/,UTEP,293.81,193.16,131.0,87.53,851.19,562.84,0.19,0.08,315.64,200.82,37.17,24.92,39.08,32.07,402.53,245.83,45.11,23.21,9.23,10.33,108.54,74.38,13.92,10.46,398.17,286.03,10.56,9.88
0,0,4,53,24,174,0.167,47,7,5,75,6,1,10,0,66.0,2,Omaha,293.81,237.28,131.0,99.11,851.19,651.5,0.19,0.15,315.64,285.57,37.17,37.0,39.08,56.73,402.53,317.73,45.11,31.13,9.23,16.25,108.54,97.73,13.92,13.78,398.17,301.08,10.56,10.67
0,0,3,34,25,121,0.074,34,1,3,53,3,0,12,2,41.0,0,Chicago St.,293.81,269.24,131.0,129.0,851.19,821.35,0.19,0.06,315.64,307.5,37.17,34.58,39.08,36.46,402.53,383.12,45.11,31.17,9.23,15.0,108.54,93.83,13.92,15.31,398.17,357.5,10.56,13.38
1,0,3,42,19,118,0.195,38,5,4,53,2,1,12,1,54.0,3,Wofford,293.81,214.0,131.0,99.89,851.19,625.37,0.19,0.06,315.64,250.73,37.17,42.36,39.08,62.92,402.53,342.07,45.11,43.91,9.23,12.7,108.54,68.13,13.92,16.0,398.17,323.12,10.56,11.0
0,0,4,47,30,139,0.122,45,2,5,55,2,2,6,0,54.0,2,UCF,293.81,263.28,131.0,99.83,851.19,743.06,0.19,0.09,315.64,281.62,37.17,27.42,39.08,39.0,402.53,377.12,45.11,29.82,9.23,16.44,108.54,109.62,13.92,10.5,398.17,370.53,10.56,22.0
0,0,3,37,22,129,0.116,35,4,3,50,6,1,14,3,49.0,1,FIU,293.81,229.89,131.0,101.11,851.19,646.84,0.19,0.11,315.64,273.53,37.17,35.58,39.08,54.31,402.53,319.19,45.11,30.38,9.23,13.64,108.54,113.27,13.92,15.6,398.17,397.71,10.56,15.0
0,0,3,29,21,98,0.082,26,4,4,37,7,1,16,0,42.0,0,Northwestern,293.81,211.0,131.0,98.25,851.19,571.25,0.19,0.13,315.64,232.12,37.17,38.33,39.08,39.87,402.53,251.11,45.11,34.21,9.23,15.78,108.54,99.31,13.92,13.2,398.17,321.62,10.56,13.0
