Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,34,9,83,0.301,30,8,7,38,3,1,10,1,48.0,0,Southern U.,234.11,220.06,99.0,113.65,673.61,657.82,0.16,0.05,246.19,203.0,38.5,37.85,45.29,40.12,334.69,290.25,39.25,34.13,13.56,14.5,86.58,69.64,8.69,14.55,332.34,305.91,7.83,16.25
1,0,3,44,13,96,0.323,38,3,4,34,4,3,10,1,55.0,3,Southeastern La.,234.11,206.53,99.0,98.24,673.61,589.82,0.16,0.19,246.19,203.56,38.5,29.83,45.29,44.54,334.69,247.5,39.25,31.29,13.56,17.56,86.58,56.54,8.69,8.55,332.34,258.5,7.83,20.33
1,0,3,37,16,89,0.236,34,6,6,36,3,2,26,0,58.0,0,Troy,234.11,234.78,99.0,111.5,673.61,669.67,0.16,0.16,246.19,285.21,38.5,41.91,45.29,50.53,334.69,290.41,39.25,62.29,13.56,20.1,86.58,91.67,8.69,10.6,332.34,319.88,7.83,8.33
1,0,3,31,13,95,0.189,27,6,9,36,1,1,22,2,49.0,0,Evansville,234.11,242.72,99.0,112.39,673.61,696.61,0.16,0.09,246.19,276.33,38.5,31.0,45.29,50.53,334.69,329.94,39.25,33.33,13.56,8.18,86.58,96.73,8.69,10.5,332.34,319.12,7.83,10.88
0,0,3,34,17,100,0.170,28,2,4,31,7,1,4,1,39.0,0,Radford,234.11,200.25,99.0,88.4,673.61,564.45,0.16,0.17,246.19,233.06,38.5,40.5,45.29,42.85,334.69,270.61,39.25,39.55,13.56,9.25,86.58,64.57,8.69,9.47,332.34,297.29,7.83,15.5
0,0,4,40,22,156,0.115,38,5,4,69,6,1,10,2,51.0,0,Northwestern St.,234.11,185.5,99.0,79.15,673.61,535.5,0.16,0.24,246.19,245.29,38.5,30.08,45.29,52.0,334.69,262.78,39.25,35.33,13.56,12.56,86.58,76.38,8.69,11.75,332.34,260.03,7.83,8.58
1,0,3,37,13,101,0.238,36,8,8,51,1,1,12,2,52.0,0,Southern Ill.,234.11,195.95,99.0,93.63,673.61,606.26,0.16,0.09,246.19,234.13,38.5,30.08,45.29,38.43,334.69,307.53,39.25,27.73,13.56,16.3,86.58,69.0,8.69,10.83,332.34,260.86,7.83,8.64
0,0,5,63,32,164,0.189,61,5,5,68,7,2,10,0,75.0,0,Arkansas St.,234.11,251.84,99.0,111.42,673.61,695.05,0.16,0.19,246.19,282.38,38.5,31.87,45.29,47.07,334.69,324.76,39.25,29.8,13.56,20.67,86.58,79.62,8.69,9.82,332.34,354.62,7.83,10.9
0,0,5,58,22,179,0.201,56,8,7,78,6,2,10,0,73.0,0,Providence,234.11,243.56,99.0,106.94,673.61,672.25,0.16,0.09,246.19,330.18,38.5,38.45,45.29,52.0,334.69,339.31,39.25,47.3,13.56,13.78,86.58,80.0,8.69,11.5,332.34,348.86,7.83,11.83
1,0,5,69,32,172,0.215,63,6,13,75,8,0,10,0,80.0,0,Western Ill.,234.11,167.77,99.0,79.09,673.61,494.23,0.16,0.13,246.19,227.2,38.5,31.79,45.29,44.12,334.69,228.8,39.25,36.38,13.56,14.22,86.58,58.71,8.69,7.14,332.34,250.68,7.83,16.29
1,0,5,58,21,181,0.204,52,8,19,90,5,3,20,3,79.0,2,Northern Ill.,234.11,253.11,99.0,108.22,673.61,731.39,0.16,0.03,246.19,283.93,38.5,34.85,45.29,53.38,334.69,340.12,39.25,36.92,13.56,14.3,86.58,89.31,8.69,15.18,332.34,337.21,7.83,9.2
0,0,3,41,20,139,0.151,41,2,6,70,4,1,14,2,51.0,0,Austin Peay,234.11,268.06,99.0,104.56,673.61,748.22,0.16,0.11,246.19,265.59,38.5,33.08,45.29,38.93,334.69,375.06,39.25,33.17,13.56,23.82,86.58,85.27,8.69,21.2,332.34,374.12,7.83,10.38
1,0,5,62,27,180,0.194,62,9,3,82,4,2,18,2,82.0,0,Murray St.,234.11,264.53,99.0,112.53,673.61,760.76,0.16,0.15,246.19,284.27,38.5,28.54,45.29,39.53,334.69,359.31,39.25,30.08,13.56,17.0,86.58,79.62,8.69,11.56,332.34,368.1,7.83,15.14
1,0,5,66,34,203,0.158,63,6,4,111,9,0,14,2,79.0,2,Eastern Ill.,234.11,208.5,99.0,87.35,673.61,654.0,0.16,0.07,246.19,231.24,38.5,30.46,45.29,34.21,334.69,336.0,39.25,28.93,13.56,7.0,86.58,85.54,8.69,9.46,332.34,289.22,7.83,17.2
0,0,4,48,14,147,0.231,44,8,5,60,6,0,8,2,60.0,1,SIUE,234.11,236.06,99.0,111.12,673.61,710.41,0.16,0.09,246.19,237.31,38.5,26.64,45.29,41.93,334.69,338.81,39.25,34.36,13.56,16.57,86.58,61.93,8.69,9.58,332.34,308.47,7.83,14.38
1,0,4,53,24,169,0.172,48,2,8,85,5,1,10,1,61.0,0,UT Martin,234.11,283.38,99.0,133.12,673.61,849.19,0.16,0.11,246.19,301.93,38.5,39.23,45.29,59.0,334.69,417.29,39.25,33.43,13.56,19.1,86.58,88.25,8.69,27.58,332.34,411.75,7.83,11.12
1,0,5,63,16,151,0.311,60,5,8,75,7,2,20,0,80.0,0,Tennessee Tech,234.11,236.5,99.0,118.22,673.61,703.33,0.16,0.09,246.19,285.79,38.5,38.25,45.29,57.0,334.69,385.57,39.25,40.64,13.56,15.3,86.58,86.0,8.69,13.2,332.34,336.56,7.83,13.8
1,0,3,46,11,110,0.318,42,2,13,49,3,0,8,1,52.0,0,Eastern Ky.,234.11,205.94,99.0,102.89,673.61,608.78,0.16,0.16,246.19,229.07,38.5,27.73,45.29,36.0,334.69,283.56,39.25,26.64,13.56,13.75,86.58,68.08,8.69,10.85,332.34,266.5,7.83,12.3
0,0,4,48,16,148,0.216,43,3,9,65,4,2,12,1,59.0,4,Morehead St.,234.11,236.61,99.0,105.56,673.61,668.33,0.16,0.07,246.19,265.8,38.5,31.31,45.29,41.47,334.69,305.65,39.25,25.79,13.56,14.27,86.58,95.42,8.69,14.09,332.34,317.38,7.83,16.73
1,0,3,30,17,100,0.130,30,6,5,48,4,0,20,2,46.0,0,Belmont,234.11,206.47,99.0,104.65,673.61,631.18,0.16,0.1,246.19,202.38,38.5,29.75,45.29,57.43,334.69,280.19,39.25,35.18,13.56,11.6,86.58,63.33,8.69,12.0,332.34,290.87,7.83,8.22
0,0,3,26,25,114,0.009,25,3,6,45,5,1,4,0,32.0,0,Tennessee St.,234.11,254.12,99.0,117.94,673.61,771.75,0.16,-0.02,246.19,294.54,38.5,27.23,45.29,51.31,334.69,386.64,39.25,26.2,13.56,15.11,86.58,109.4,8.69,21.2,332.34,364.5,7.83,20.5
0,0,4,45,20,162,0.154,43,4,5,84,5,1,14,0,57.0,1,Murray St.,234.11,264.53,99.0,112.53,673.61,760.76,0.16,0.15,246.19,284.27,38.5,28.54,45.29,39.53,334.69,359.31,39.25,30.08,13.56,17.0,86.58,79.62,8.69,11.56,332.34,368.1,7.83,15.14
0,0,3,35,13,102,0.216,33,2,2,35,9,0,2,3,38.0,1,Austin Peay,234.11,268.06,99.0,104.56,673.61,748.22,0.16,0.11,246.19,265.59,38.5,33.08,45.29,38.93,334.69,375.06,39.25,33.17,13.56,23.82,86.58,85.27,8.69,21.2,332.34,374.12,7.83,10.38
1,0,4,52,27,153,0.163,48,7,12,61,7,1,12,0,66.0,0,SIUE,234.11,236.06,99.0,111.12,673.61,710.41,0.16,0.09,246.19,237.31,38.5,26.64,45.29,41.93,334.69,338.81,39.25,34.36,13.56,16.57,86.58,61.93,8.69,9.58,332.34,308.47,7.83,14.38
1,0,4,61,20,166,0.247,59,6,11,70,1,2,14,3,76.0,0,Eastern Ill.,234.11,208.5,99.0,87.35,673.61,654.0,0.16,0.07,246.19,231.24,38.5,30.46,45.29,34.21,334.69,336.0,39.25,28.93,13.56,7.0,86.58,85.54,8.69,9.46,332.34,289.22,7.83,17.2
0,0,3,36,23,125,0.104,32,4,9,58,5,1,12,5,47.0,1,UT Martin,234.11,283.38,99.0,133.12,673.61,849.19,0.16,0.11,246.19,301.93,38.5,39.23,45.29,59.0,334.69,417.29,39.25,33.43,13.56,19.1,86.58,88.25,8.69,27.58,332.34,411.75,7.83,11.12
0,0,3,30,11,87,0.218,28,3,9,31,9,0,8,0,37.0,0,Jacksonville St.,234.11,259.33,99.0,119.33,673.61,698.33,0.16,0.14,246.19,316.21,38.5,40.25,45.29,49.54,334.69,310.12,39.25,38.54,13.56,24.9,86.58,79.17,8.69,17.45,332.34,345.59,7.83,18.83
0,0,3,26,17,112,0.080,22,4,3,52,12/,3,8,1,37.0,1,Morehead St.,234.11,236.61,99.0,105.56,673.61,668.33,0.16,0.07,246.19,265.8,38.5,31.31,45.29,41.47,334.69,305.65,39.25,25.79,13.56,14.27,86.58,95.42,8.69,14.09,332.34,317.38,7.83,16.73
