Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
0,0,3,34,14,115,0.174,32,2,6,49,4,2,14,6,45.0,2,Austin Peay,262.82,268.06,107.06,104.56,739.65,748.22,0.24,0.11,273.27,265.59,33.67,33.08,44.07,38.93,346.62,375.06,30.64,33.17,17.45,23.82,79.5,85.27,11.82,21.2,346.31,374.12,12.22,10.38
1,0,4,53,17,137,0.263,50,6,4,71,11,3,18,1,71.0,2,South Dakota St.,262.82,241.75,107.06,108.25,739.65,688.38,0.24,0.16,273.27,277.92,33.67,33.58,44.07,39.77,346.62,304.2,30.64,40.27,17.45,14.33,79.5,113.33,11.82,14.78,346.31,377.69,12.22,8.44
1,0,3,39,18,106,0.198,32,1,6,44,0,1,8,1,45.0,1,Chicago St.,262.82,269.24,107.06,129.0,739.65,821.35,0.24,0.06,273.27,307.5,33.67,34.58,44.07,36.46,346.62,383.12,30.64,31.17,17.45,15.0,79.5,93.83,11.82,15.31,346.31,357.5,12.22,13.38
1,0,4,57,21,157,0.229,51,4,4,77,6,4,16,4,73.0,0,IUPUI,262.82,253.75,107.06,119.0,739.65,826.56,0.24,0.02,273.27,252.47,33.67,28.83,44.07,42.0,346.62,417.47,30.64,30.38,17.45,11.6,79.5,87.38,11.82,11.17,346.31,339.33,12.22,12.44
1,0,4,51,14,129,0.287,49,6,7,65,6,3,10,6,65.0,4,SIUE,262.82,236.06,107.06,111.12,739.65,710.41,0.24,0.09,273.27,237.31,33.67,26.64,44.07,41.93,346.62,338.81,30.64,34.36,17.45,16.57,79.5,61.93,11.82,9.58,346.31,308.47,12.22,14.38
1,0,5,64,21,188,0.229,56,2,5,91,6,0,14,2,73.0,1,Northern Ariz.,262.82,322.06,107.06,114.75,739.65,942.88,0.24,0.19,273.27,407.33,33.67,45.67,44.07,60.83,346.62,550.08,30.64,49.0,17.45,21.0,79.5,129.9,11.82,18.7,346.31,467.11,12.22,16.83
0,0,3,43,20,127,0.181,41,3,6,64,2,4,6,0,53.0,0,Loyola Chicago,262.82,247.12,107.06,98.59,739.65,680.76,0.24,0.2,273.27,396.9,33.67,47.22,44.07,49.64,346.62,329.4,30.64,36.83,17.45,14.0,79.5,107.91,11.82,12.2,346.31,381.82,12.22,9.75
1,0,3,44,7,94,0.394,39,3,8,44,2,5,6,0,55.0,4,Milwaukee,262.82,223.0,107.06,98.95,739.65,671.3,0.24,0.12,273.27,324.92,33.67,31.0,44.07,40.62,346.62,311.47,30.64,27.2,17.45,8.8,79.5,89.29,11.82,9.15,346.31,308.06,12.22,9.22
1,0,5,69,29,169,0.237,62,7,7,69,4,0,8,0,80.0,0,Utah St.,262.82,277.21,107.06,133.21,739.65,802.93,0.24,0.09,273.27,302.25,33.67,39.7,44.07,54.18,346.62,346.08,30.64,33.38,17.45,8.62,79.5,142.1,11.82,14.5,346.31,389.04,12.22,8.38
1,0,3,44,8,104,0.346,38,4,3,46,2,2,6,2,53.0,2,Canisius,262.82,226.0,107.06,83.61,739.65,619.06,0.24,0.12,273.27,267.14,33.67,35.54,44.07,51.75,346.62,306.19,30.64,33.46,17.45,10.33,79.5,81.9,11.82,10.56,346.31,314.53,12.22,9.0
