Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,3,56,13,117,0.368,53,3,7,58,2,0,6,3,62.0,1,Texas St.,265.89,249.8,91.17,93.75,679.89,643.85,0.11,0.23,281.12,315.73,46.91,33.69,46.79,50.67,329.0,285.05,39.9,27.2,11.86,15.27,110.7,105.17,18.3,14.73,424.18,346.28,11.29,7.88
0,0,4,65,28,167,0.222,62,8,9,74,6,0,10,6,78.0,0,Baylor,265.89,248.37,91.17,100.74,679.89,666.16,0.11,0.21,281.12,278.56,46.91,29.75,46.79,45.64,329.0,298.39,39.9,22.4,11.86,8.55,110.7,97.07,18.3,13.92,424.18,324.97,11.29,10.23
1,0,3,41,9,100,0.320,36,9,4,47,3,2,0,0,52.0,0,LSU,265.89,273.75,91.17,110.75,679.89,759.94,0.11,0.16,281.12,285.79,46.91,29.85,46.79,52.62,329.0,345.47,39.9,30.38,11.86,16.09,110.7,84.83,18.3,15.36,424.18,389.57,11.29,12.25
1,0,3,46,13,109,0.303,45,5,3,44,1,1,6,0,55.0,1,Kansas St.,265.89,208.68,91.17,76.47,679.89,562.53,0.11,0.2,281.12,265.0,46.91,25.29,46.79,35.69,329.0,279.0,39.9,23.57,11.86,8.56,110.7,92.25,18.3,12.42,424.18,309.34,11.29,14.29
1,0,3,44,15,103,0.282,39,5,3,51,3,0,16,1,57.0,0,Saint Louis,265.89,188.21,91.17,81.26,679.89,527.11,0.11,0.15,281.12,222.47,46.91,37.33,46.79,47.06,329.0,241.39,39.9,35.93,11.86,11.38,110.7,69.75,18.3,13.55,424.18,283.34,11.29,9.75
1,0,3,42,14,99,0.283,40,6,6,40,5,0,14,1,55.0,4,Western Ky.,265.89,272.38,91.17,112.44,679.89,710.81,0.11,0.21,281.12,272.6,46.91,45.55,46.79,69.67,329.0,329.36,39.9,59.62,11.86,26.67,110.7,102.5,18.3,18.22,424.18,400.82,11.29,21.5
1,0,5,73/,23,175,0.286,71,7,15,73,6,2,10,2,87.0,1,Southern California,265.89,323.0,91.17,119.75,679.89,870.5,0.11,0.19,281.12,401.83,46.91,39.67,46.79,60.08,329.0,418.36,39.9,32.85,11.86,16.8,110.7,126.6,18.3,20.7,424.18,429.67,11.29,11.33
0,0,4,49,22,134,0.201,48,4,6,51,5,1,14,1,61.0,0,BYU,265.89,235.06,91.17,89.67,679.89,584.78,0.11,0.13,281.12,279.36,46.91,34.55,46.79,45.08,329.0,226.44,39.9,23.0,11.86,10.71,110.7,116.46,18.3,15.0,424.18,362.87,11.29,8.86
1,0,4,53,14,129,0.302,48,5,6,47,2,0,14,5,65.0,2,Syracuse,265.89,234.89,91.17,90.94,679.89,611.89,0.11,0.22,281.12,306.08,46.91,26.25,46.79,44.46,329.0,276.56,39.9,27.36,11.86,18.8,110.7,107.23,18.3,17.46,424.18,361.87,11.29,11.0
0,0,3,34,21,110,0.118,33,2,6,43,2,1,6,1,40.0,1,Wisconsin,265.89,279.53,91.17,98.76,679.89,731.53,0.11,0.22,281.12,348.23,46.91,34.42,46.79,49.23,329.0,372.36,39.9,32.08,11.86,13.56,110.7,144.8,18.3,15.89,424.18,400.73,11.29,8.62
