Result,Attend,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp,Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE
1,0,4,50,24,154,0.169,48,2,7,61,3,7,14,4,66.0,0,UNLV,290.25,299.25,122.38,119.56,806.0,811.25,0.13,0.21,290.87,369.0,27.85,61.45,45.31,83.08,359.2,391.57,32.55,59.9,30.89,16.4,106.82,105.64,16.6,16.45,391.43,413.93,9.67,11.4
1,0,3,43,7,84,0.429,40,5,3,37,4,5,10,4,58.0,0,Southern Utah,290.25,257.5,122.38,105.0,806.0,753.31,0.13,0.12,290.87,297.46,27.85,36.5,45.31,56.57,359.2,376.79,32.55,45.27,30.89,11.1,106.82,86.75,16.6,11.4,391.43,399.19,9.67,13.88
0,0,3,37,17,121,0.165,36,2,7,44,2,3,6,1,45.0,1,Texas A&M,290.25,247.68,122.38,101.0,806.0,664.89,0.13,0.2,290.87,257.82,27.85,41.08,45.31,67.08,359.2,306.12,32.55,34.54,30.89,13.91,106.82,88.67,16.6,15.09,391.43,346.12,9.67,10.25
1,0,5,72,33,207,0.188,69,5,6,86,5,7,24,7,96.0/,0,Temple,290.25,280.5,122.38,114.38,806.0,816.62,0.13,0.18,290.87,283.53,27.85,26.23,45.31,43.93,359.2,382.67,32.55,30.33,30.89,14.11,106.82,84.23,16.6,12.25,391.43,366.9,9.67,10.36
1,0,4,48,18,156,0.192,43,7,4,75,2,4,24,1,71.0,0,North Dakota St.,290.25,251.75,122.38,124.0,806.0,770.75,0.13,0.09,290.87,265.14,27.85,36.75,45.31,39.75,359.2,369.47,32.55,32.36,30.89,18.1,106.82,88.67,16.6,18.33,391.43,345.47,9.67,10.75
0,0,4,54,21,176,0.188,47,5,7,73,5,4,10,1,68.0,0,UNI,290.25,332.69,122.38,127.75,806.0,897.31,0.13,0.28,290.87,417.17,27.85,37.0,45.31,46.67,359.2,457.57,32.55,34.82,30.89,22.0,106.82,92.4,16.6,18.0,391.43,453.79,9.67,9.78
1,0,5,78/,25,188,0.282,72/,8,8,84,2,2,12,2,94.0,1,Ball St.,290.25,261.67,122.38,103.11,806.0,727.44,0.13,0.29,290.87,288.4,27.85,32.46,45.31,42.69,359.2,354.69,32.55,30.23,30.89,23.2,106.82,119.2,16.6,15.11,391.43,350.59,9.67,11.57
1,0,5,68,26,168,0.250,61,6,6,64,7,2,18,3,85.0,1,Cincinnati,290.25,265.15,122.38,96.8,806.0,672.55,0.13,0.15,290.87,292.65,27.85,35.0,45.31,51.8,359.2,305.89,32.55,47.22,30.89,13.27,106.82,100.85,16.6,19.11,391.43,387.91,9.67,15.18
1,0,3,41,12,105,0.276,38,2,2,50,2,4,14,0,54.0,0,Xavier,290.25,214.26,122.38,94.42,806.0,600.84,0.13,0.12,290.87,240.62,27.85,29.83,45.31,35.85,359.2,280.29,32.55,32.67,30.89,16.56,106.82,77.0,16.6,12.43,391.43,284.28,9.67,7.88
1,0,3,41,16,97,0.258,40,8,2,47,0,1,12,1,56.0,0,Eastern Ky.,290.25,205.94,122.38,102.89,806.0,608.78,0.13,0.16,290.87,229.07,27.85,27.73,45.31,36.0,359.2,283.56,32.55,26.64,30.89,13.75,106.82,68.08,16.6,10.85,391.43,266.5,9.67,12.3
