Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
240.18,231.72,108.18,106.89,683.0,644.44,0.59,0.48,253.6,278.71,42.8,34.75,44.15,54.29,310.81,285.94,45.36,43.67,13.33,15.67,71.58,125.27,11.22,17.6,364.32,361.2,14.43,12.89,0,3,28,14,91,0.154,26,3,7,39,6,2,12,0,39.0,1,Maryland
240.18,174.4,108.18,104.53,683.0,533.0,0.59,0.56,253.6,183.38,42.8,35.08,44.15,46.79,310.81,218.21,45.36,47.17,13.33,10.1,71.58,54.15,11.22,14.18,364.32,249.29,14.43,13.4,1,3,45,20,97,0.258,42,4,11,36,2,0,8,1,53.0,1,Delaware St.
240.18,209.55,108.18,96.65,683.0,568.35,0.59,0.49,253.6,281.86,42.8,38.58,44.15,53.58,310.81,304.93,45.36,31.17,13.33,10.89,71.58,108.27,11.22,12.62,364.32,314.56,14.43,17.0,1,4,52,14,132,0.288,48,3,8,61,9,5,12,2,66.0,1,Sacred Heart
240.18,275.12,108.18,111.71,683.0,714.47,0.59,0.55,253.6,335.92,42.8,35.64,44.15,46.23,310.81,307.44,45.36,35.82,13.33,20.25,71.58,103.25,11.22,19.91,364.32,365.66,14.43,15.5,0,3,30,24,104,0.058,30,1,6,43,5,1,4,0,34.0,1,Cleveland St.
240.18,198.27,108.18,78.59,683.0,513.23,0.59,0.45,253.6,214.16,42.8,24.44,44.15,44.33,310.81,226.3,45.36,25.07,13.33,14.0,71.58,82.93,11.22,15.0,364.32,275.75,14.43,8.0,0,4,55,21,158,0.215,54,9,6,69,6,1,12,0,71.0,0,Tennessee
240.18,234.0,108.18,109.0,683.0,703.94,0.59,0.54,253.6,254.21,42.8,36.67,44.15,40.18,310.81,358.43,45.36,33.0,13.33,14.86,71.58,83.92,11.22,16.09,364.32,314.9,14.43,20.5,0,3,34,26,111,0.072,30,3,4,41,3,0,8,0,41.0,1,Wright St.
240.18,262.5,108.18,102.22,683.0,720.94,0.59,0.52,253.6,294.67,42.8,34.33,44.15,56.08,310.81,332.94,45.36,28.86,13.33,15.3,71.58,79.83,11.22,12.4,364.32,339.35,14.43,9.91,0,3,30,20,109,0.092,29,4,6,45,6,2,14,0,43.0,0,Purdue Fort Wayne
240.18,271.65,108.18,125.47,683.0,879.18,0.59,0.43,253.6,266.88,42.8,40.46,44.15,51.07,310.81,439.69,45.36,37.62,13.33,17.56,71.58,93.57,11.22,18.0,364.32,372.31,14.43,15.83,1,4,56,24,191,0.168,54,4,8,99,4,2,6,2,65.0,1,Charleston So.
240.18,263.65,108.18,121.47,683.0,726.29,0.59,0.52,253.6,321.85,42.8,40.08,44.15,55.77,310.81,330.73,45.36,36.67,13.33,12.42,71.58,104.54,11.22,14.25,364.32,386.1,14.43,14.42,1,4,52,23,139,0.209,45,3,6,77,6,3,10,1,63.0,0,VCU
240.18,257.82,108.18,119.18,683.0,748.41,0.59,0.5,253.6,257.31,42.8,32.64,44.15,35.17,310.81,348.12,45.36,32.91,13.33,15.67,71.58,78.43,11.22,13.21,364.32,342.44,14.43,11.78,0,4,47,21,127,0.205,44,1,5,53,9,5,2,4,54.0,1,Col. of Charleston
240.18,296.56,108.18,112.33,683.0,767.22,0.59,0.7,253.6,331.4,42.8,31.54,44.15,42.8,310.81,323.53,45.36,29.15,13.33,23.09,71.58,119.58,11.22,15.09,364.32,419.97,14.43,13.86,0,3,32,19,92,0.141,30,2,7,32,5,5,2,1,40.0,0,Michigan
240.18,252.84,108.18,105.79,683.0,704.47,0.59,0.49,253.6,280.56,42.8,38.92,44.15,60.73,310.81,315.61,45.36,31.92,13.33,17.9,71.58,83.75,11.22,18.08,364.32,350.15,14.43,6.67,1,4,56,17,128,0.305,52,4,7,64,8,2,20,2,72.0,3,Auburn
240.18,207.35,108.18,77.35,683.0,575.2,0.59,0.51,253.6,276.0,42.8,37.33,44.15,37.21,310.81,283.17,45.36,30.62,13.33,18.3,71.58,65.4,11.22,12.36,364.32,292.69,14.43,11.56,0,3,31,24,131,0.053,26,0,2,49,7,2,8,0,37.0,1,Colgate
240.18,241.28,108.18,108.17,683.0,690.56,0.59,0.5,253.6,274.2,42.8,37.0,44.15,50.92,310.81,360.93,45.36,33.77,13.33,20.89,71.58,87.42,11.22,13.55,364.32,321.32,14.43,13.27,1,5,48,31,165,0.103,47,5,12,64,7,3,14,1,63.0,4,Toledo
240.18,236.8,108.18,102.35,683.0,685.25,0.59,0.49,253.6,261.18,42.8,26.69,44.15,34.88,310.81,322.05,45.36,26.24,13.33,18.91,71.58,90.67,11.22,14.54,364.32,328.61,14.43,11.8,0,5,53,26,163,0.166,48,3,4,68,5,2,16,2,66.0,2,Ball St.
240.18,304.13,108.18,120.53,683.0,854.47,0.59,0.5,253.6,305.14,42.8,34.58,44.15,55.67,310.81,396.36,45.36,35.23,13.33,22.17,71.58,67.83,11.22,7.1,364.32,403.57,14.43,8.38,1,4,60,26,159,0.214,58,8,9,73,7,1,8,1,73.0,0,Western Mich.
240.18,236.5,108.18,91.17,683.0,623.61,0.59,0.51,253.6,281.5,42.8,46.8,44.15,54.5,310.81,274.06,45.36,36.5,13.33,22.89,71.58,118.1,11.22,18.18,364.32,345.09,14.43,9.0,0,3,34,21,103,0.126,32,3,6,35,4,0,8,0,41.0,0,Northern Ill.
240.18,249.12,108.18,102.06,683.0,677.69,0.59,0.61,253.6,264.07,42.8,41.8,44.15,48.85,310.81,324.5,45.36,37.27,13.33,15.56,71.58,75.75,11.22,14.2,364.32,333.23,14.43,13.5,0,5,52,25,141,0.191,46,3,13,54,7,2,4,0,59.0,0,Central Mich.
240.18,230.42,108.18,89.53,683.0,631.16,0.59,0.61,253.6,294.79,42.8,28.4,44.15,45.38,310.81,302.71,45.36,39.3,13.33,14.92,71.58,74.54,11.22,6.33,364.32,303.75,14.43,10.33,0,5,60,21,180,0.217,58,8,6,88,10,0,6,0,71.0,0,Ohio
240.18,242.22,108.18,86.56,683.0,671.78,0.59,0.54,253.6,256.12,42.8,34.46,44.15,41.62,310.81,331.0,45.36,30.38,13.33,12.6,71.58,76.36,11.22,11.0,364.32,356.93,14.43,19.14,0,3,23,20,100,0.030,22,3,3,37,13,0,2,0,27.0,1,Bowling Green
240.18,237.29,108.18,102.18,683.0,651.65,0.59,0.68,253.6,309.17,42.8,35.73,44.15,39.5,310.81,299.4,45.36,28.85,13.33,11.67,71.58,79.73,11.22,12.64,364.32,331.37,14.43,20.67,1,3,43,14,112,0.259,37,6,4,35,3,0,8,2,53.0,0,Akron
240.18,263.2,108.18,118.33,683.0,708.73,0.59,0.71,253.6,306.5,42.8,35.55,44.15,46.91,310.81,330.0,45.36,40.08,13.33,24.67,71.58,71.42,11.22,13.18,364.32,356.39,14.43,8.88,0,5,67,28,169,0.231,64,9,3,72,7,2,22,2,89.0,1,Buffalo
240.18,236.8,108.18,102.35,683.0,685.25,0.59,0.49,253.6,261.18,42.8,26.69,44.15,34.88,310.81,322.05,45.36,26.24,13.33,18.91,71.58,90.67,11.22,14.54,364.32,328.61,14.43,11.8,0,4,52,34,144,0.125,51,5,7,66,7,0,8,3,61.0,2,Ball St.
240.18,241.28,108.18,108.17,683.0,690.56,0.59,0.5,253.6,274.2,42.8,37.0,44.15,50.92,310.81,360.93,45.36,33.77,13.33,20.89,71.58,87.42,11.22,13.55,364.32,321.32,14.43,13.27,0,3,31,27,112,0.036,28,1,4,37,9,3,2,0,36.0,3,Toledo
240.18,236.5,108.18,91.17,683.0,623.61,0.59,0.51,253.6,281.5,42.8,46.8,44.15,54.5,310.81,274.06,45.36,36.5,13.33,22.89,71.58,118.1,11.22,18.18,364.32,345.09,14.43,9.0,0,3,29,21,98,0.082,27,4,7,38,8,2,6,1,38.0,0,Northern Ill.
240.18,304.13,108.18,120.53,683.0,854.47,0.59,0.5,253.6,305.14,42.8,34.58,44.15,55.67,310.81,396.36,45.36,35.23,13.33,22.17,71.58,67.83,11.22,7.1,364.32,403.57,14.43,8.38,0,4,60,30,161,0.186,57,8,9,91,4,2,10,0,75.0,0,Western Mich.
240.18,249.12,108.18,102.06,683.0,677.69,0.59,0.61,253.6,264.07,42.8,41.8,44.15,48.85,310.81,324.5,45.36,37.27,13.33,15.56,71.58,75.75,11.22,14.2,364.32,333.23,14.43,13.5,0,5,67,23,160,0.275,61,7,9,58,12,1,6,1,78.0,5,Central Mich.
240.18,246.26,108.18,99.53,683.0,715.58,0.59,0.43,253.6,294.47,42.8,29.85,44.15,46.86,310.81,357.76,45.36,28.08,13.33,17.64,71.58,86.42,11.22,11.36,364.32,321.08,14.43,14.64,0,4,57,27,172,0.174,57,1,6,76,3,1,9,0,63.5,5,Kent St.
