Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
277.6,225.21,121.07,91.11,755.47,583.47,0.14,0.53,327.5,336.83,31.36,25.5,59.69,40.67,351.38,255.76,37.8,25.6,14.11,12.11,113.82,115.69,17.18,16.27,375.86,305.39,14.25,10.0,0,3,32,15,91,0.187,30,3,11,31,3,1,6,2,39.0,0,Illinois
277.6,249.33,121.07,95.76,755.47,695.38,0.14,0.47,327.5,327.27,31.36,37.45,59.69,45.27,351.38,325.5,37.8,32.36,14.11,20.38,113.82,76.64,17.18,11.55,375.86,317.38,14.25,19.67,0,3,24,14,105,0.095,24,3,14,42,4,2,6,4,32.0,1,Missouri St.
277.6,299.24,121.07,117.88,755.47,770.94,0.14,0.67,327.5,313.8,31.36,37.82,59.69,45.4,351.38,346.33,37.8,34.33,14.11,18.9,113.82,98.67,17.18,14.33,375.86,392.75,14.25,11.11,0,4,44,15,117,0.248,42,4,13,46,4,3,8,6,55.0,0,Xavier
277.6,231.72,121.07,106.89,755.47,644.44,0.14,0.48,327.5,278.71,31.36,34.75,59.69,54.29,351.38,285.94,37.8,43.67,14.11,15.67,113.82,125.27,17.18,17.6,375.86,361.2,14.25,12.89,0,4,45,26,146,0.130,45,7,6,67,0,0,21,2,62.5,1,Maryland
277.6,203.94,121.07,107.24,755.47,584.35,0.14,0.57,327.5,215.27,31.36,29.15,59.69,35.21,351.38,240.69,37.8,37.92,14.11,8.5,113.82,85.92,17.18,11.64,375.86,280.59,14.25,11.22,1,4,47,19,121,0.231,46,6,12,41,2,0,20,3,63.0,2,Chicago St.
277.6,241.17,121.07,97.94,755.47,684.78,0.14,0.32,327.5,271.87,31.36,33.64,59.69,63.25,351.38,337.88,37.8,23.83,14.11,9.25,113.82,117.92,17.18,13.91,375.86,343.28,14.25,9.62,0,5,58,25,187,0.176,55,4,10,83,8,0,31,5,77.5,3,Kansas
277.6,242.16,121.07,105.42,755.47,651.63,0.14,0.56,327.5,306.14,31.36,29.8,59.69,44.62,351.38,306.31,37.8,29.14,14.11,14.3,113.82,96.92,17.18,16.27,375.86,342.41,14.25,16.0,0,4,49,29,145,0.138,44,3,18,51,4,0,12,3,58.0,3,New Mexico
277.6,292.81,121.07,110.88,755.47,759.62,0.14,0.45,327.5,335.31,31.36,32.09,59.69,60.55,351.38,342.87,37.8,25.45,14.11,19.25,113.82,144.7,17.18,19.67,375.86,394.37,14.25,8.57,0,3,30,20,90,0.111,28,2,10,37,5,1,10,2,38.0,0,Nebraska
277.6,255.63,121.07,98.42,755.47,676.63,0.14,0.74,327.5,328.86,31.36,30.08,59.69,44.31,351.38,311.65,37.8,23.0,14.11,13.7,113.82,129.45,17.18,16.5,375.86,404.47,14.25,7.8,0,3,35,22,119,0.109,35,0,6,54,3,0,8,1,39.0,1,Kansas St.
277.6,238.47,121.07,98.58,755.47,626.16,0.14,0.61,327.5,385.73,31.36,37.91,59.69,48.25,351.38,314.6,37.8,44.75,14.11,25.0,113.82,75.21,17.18,15.45,375.86,333.79,14.25,15.12,0,4,46,16,126,0.238,45,5,6,58,6,0,23,1,62.5,1,Southern Miss.
