Team A Kills,Team B Kills,Team A Errors,Team B Errors,Team A Total Attacks,Team B Total Attacks,Team A Hit Pct,Team B Hit Pct,Team A Assists,Team B Assists,Team A Aces,Team B Aces,Team A SErr,Team B SErr,Team A Digs,Team B Digs,Team A RErr,Team B RErr,Team A Block Solos,Team B Block Solos,Team A Block Assists,Team B Block Assists,Team A BErr,Team B BErr,Team A PTS,Team B PTS,Team A BHE,Team B BHE,Result,Sets,Kills,Errors,Total Attacks,Hit Pct,Assists,Aces,SErr,Digs,RErr,Block Solos,Block Assists,BErr,PTS,BHE,Opp
203.94,259.2,107.24,127.27,584.35,754.13,0.57,0.41,215.27,261.29,29.15,45.82,35.21,78.64,240.69,336.29,37.92,35.27,8.5,9.11,85.92,106.0,11.64,16.45,280.59,361.21,11.22,23.57,0,3,23,17,93,0.065,19,3,4,36,11,0,2,1,27.0,1,Belmont
203.94,268.81,107.24,117.38,584.35,807.12,0.57,0.54,215.27,308.46,29.15,35.75,35.21,59.62,240.69,378.87,37.92,34.83,8.5,14.11,85.92,89.64,11.64,19.45,280.59,365.63,11.22,11.58,0,3,23,21,90,0.022,23,3,4,36,4,0,14,0,33.0,6/,Memphis
203.94,221.79,107.24,100.63,584.35,612.68,0.57,0.47,215.27,278.57,29.15,39.83,35.21,48.93,240.69,269.72,37.92,32.86,8.5,11.0,85.92,93.85,11.64,12.8,280.59,338.25,11.22,8.56,0,4,57,21,133,0.271,51,4,6,50,6,1,12,2,68.0,6/,Central Ark.
203.94,241.17,107.24,97.94,584.35,684.78,0.57,0.32,215.27,271.87,29.15,33.64,35.21,63.25,240.69,337.88,37.92,23.83,8.5,9.25,85.92,117.92,11.64,13.91,280.59,343.28,11.22,9.62,0,3,11,23,83,-0.145,11,0,3,25,9,0,4,2,13.0,0,Kansas
203.94,277.6,107.24,121.07,584.35,755.47,0.57,0.14,215.27,327.5,29.15,31.36,35.21,59.69,240.69,351.38,37.92,37.8,8.5,14.11,85.92,113.82,11.64,17.18,280.59,375.86,11.22,14.25,0,4,45,28,120,0.142,40,2,10,46,6,1,12,0,54.0,2,Arkansas
203.94,231.72,107.24,106.89,584.35,644.44,0.57,0.48,215.27,278.71,29.15,34.75,35.21,54.29,240.69,285.94,37.92,43.67,8.5,15.67,85.92,125.27,11.64,17.6,280.59,361.2,11.22,12.89,0,3,16,23,75,-0.093,16,0,5,22,8,0,14,2,23.0,0,Maryland
203.94,159.29,107.24,95.59,584.35,493.18,0.57,0.47,215.27,167.07,29.15,39.27,35.21,36.2,240.69,204.25,37.92,35.57,8.5,11.1,85.92,48.5,11.64,10.09,280.59,224.41,11.22,10.82,1,3,32,19,91,0.143,27,5,9,30,3,1,20,1,48.0,0,Savannah St.
203.94,218.18,107.24,107.12,584.35,594.24,0.57,0.09,215.27,230.13,29.15,46.18,35.21,39.77,240.69,262.56,37.92,30.5,8.5,18.25,85.92,68.42,11.64,10.88,280.59,318.23,11.22,18.0,0,4,41,28,139,0.094,38,9,3,56,5,4,16,0,62.0,1,Alabama St.
203.94,232.06,107.24,121.83,584.35,668.11,0.57,0.57,215.27,289.23,29.15,36.77,35.21,52.47,240.69,309.38,37.92,51.6,8.5,13.7,85.92,83.64,11.64,11.18,280.59,316.32,11.22,12.75,0,4,38,28,131,0.076,33,6,7,48,8,0,12,2,50.0,0,Troy
203.94,199.89,107.24,105.0,584.35,648.42,0.57,0.57,215.27,237.87,29.15,29.93,35.21,40.75,240.69,332.47,37.92,51.1,8.5,9.92,85.92,65.0,11.64,12.79,280.59,286.09,11.22,16.78,0,4,37,25,136,0.088,32,4,4,65,7,1,6,1,45.0,1,Western Ill.
